Datetime,Tweet Id,Link,Text,Username,Total replycount,Total retweetcount,Source,Total likecount
2021-12-23 05:29:27+00:00,1473888460100575239,https://twitter.com/jack/status/1473888460100575239,@samkazemian @TheSmarmyBum @rahilla @farokh @ethereum You’re missing all the points. I’m telling you I’ve learned from the issues taking on VCs creates. Block *had* help from VCs yes. But ones that know their place.,jack,118,13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",400
2021-12-23 05:26:51+00:00,1473887809211711491,https://twitter.com/jack/status/1473887809211711491,"@rahilla @farokh @samkazemian @TheSmarmyBum @ethereum I’m not anti ETH. I’m anti-centralized, VC-owned, single point of failure, and corporate controlled lies. If your goal is anti establishment, I promise you it isn’t ethereum. Don’t believe or trust me! Just look at the fundamentals.",jack,1289,2007,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11928
2021-12-23 05:20:07+00:00,1473886113190273031,https://twitter.com/jack/status/1473886113190273031,@agarwal Life is too short,jack,204,157,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2950
2021-12-23 05:08:34+00:00,1473883204801245184,https://twitter.com/jack/status/1473883204801245184,@samkazemian @TheSmarmyBum @farokh Scroll up,jack,24,6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",208
2021-12-23 04:55:13+00:00,1473879848091332608,https://twitter.com/jack/status/1473879848091332608,@LarrotizPablo @elonmusk Yes I do. And there are both risks and people trying to take advantage which you want to be aware of.,jack,51,33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",862
2021-12-23 04:31:52+00:00,1473873968746672130,https://twitter.com/jack/status/1473873968746672130,@TheSmarmyBum @farokh 💯 be aware of what’s happening around you,jack,28,18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",532
2021-12-23 04:30:23+00:00,1473873597101977600,https://twitter.com/jack/status/1473873597101977600,@farokh I promise this is a fight against the “rich dudes” taking advantage of people like you who should own it all,jack,238,233,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3245
2021-12-23 04:25:37+00:00,1473872396461477892,https://twitter.com/jack/status/1473872396461477892,"@einarvollset @cdixon Know who owns what, and what incentivizes them. That’s all.",jack,15,27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",355
2021-12-23 04:24:36+00:00,1473872142685155333,https://twitter.com/jack/status/1473872142685155333,@einarvollset @cdixon Worst thing we did. I wasn’t running company at the time. Company has worked hard and will continue to open back up completely.,jack,18,25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",462
2021-12-23 03:53:52+00:00,1473864409260834819,https://twitter.com/jack/status/1473864409260834819,@austin_rief I just want a hug in the metaverse™️,jack,303,262,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5034
2021-12-23 03:49:24+00:00,1473863284889690113,https://twitter.com/jack/status/1473863284889690113,@loganbartlett https://t.co/4hFbIHGERr,jack,195,195,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5201
2021-12-23 00:34:38+00:00,1473814269296848899,https://twitter.com/jack/status/1473814269296848899,@tyler And I will still appreciate you through Cameron,jack,253,99,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5101
2021-12-23 00:13:47+00:00,1473809023719849989,https://twitter.com/jack/status/1473809023719849989,@johnbattelle @a16z when’s a good time for you?,jack,17,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",556
2021-12-22 23:45:54+00:00,1473802006355582977,https://twitter.com/jack/status/1473802006355582977,this mission statement has always felt so…dark https://t.co/82hFvTd7fO,jack,363,397,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5646
2021-12-22 23:36:59+00:00,1473799761438326790,https://twitter.com/jack/status/1473799761438326790,"“we invest in software eating the world”

*web",jack,823,1068,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14447
2021-12-22 21:16:09+00:00,1473764319393427476,https://twitter.com/jack/status/1473764319393427476,@mdudas @wongmjane Hm. I didn’t unfollow you.,jack,54,16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",499
2021-12-22 18:41:36+00:00,1473725424387694601,https://twitter.com/jack/status/1473725424387694601,I’m officially banned from web3 https://t.co/RrEIAuqE6f,jack,3334,3496,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",43241
2021-12-22 05:34:23+00:00,1473527315116306432,https://twitter.com/jack/status/1473527315116306432,@HYPEBEAST “Don’t look right”,jack,119,66,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1227
2021-12-22 05:20:31+00:00,1473523826357112832,https://twitter.com/jack/status/1473523826357112832,@DavidSacks I wouldn’t worry too much…seems it’s only against you.,jack,119,35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1051
2021-12-22 05:09:42+00:00,1473521102643240960,https://twitter.com/jack/status/1473521102643240960,@chainyoda @asemota @aeyakovenko @mdudas Exactly,jack,16,4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",283
2021-12-22 05:06:59+00:00,1473520418359283713,https://twitter.com/jack/status/1473520418359283713,@PetesGuide @DavidSacks Terrible you have to tap one more time to get that retweet button!,jack,84,51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",910
2021-12-22 04:49:22+00:00,1473515987320328196,https://twitter.com/jack/status/1473515987320328196,Only truth left in the world is surf films @theSURFnetwork,jack,681,394,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5514
2021-12-22 04:48:56+00:00,1473515879312801793,https://twitter.com/jack/status/1473515879312801793,@MartyBent Metaphors distract,jack,80,50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1227
2021-12-22 04:38:15+00:00,1473513190512336900,https://twitter.com/jack/status/1473513190512336900,@cz_binance Words.,jack,257,138,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3449
2021-12-22 04:12:58+00:00,1473506824741601288,https://twitter.com/jack/status/1473506824741601288,"The VCs are the problem

*not the people",jack,1785,2076,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",22592
2021-12-22 03:42:19+00:00,1473499113211707397,https://twitter.com/jack/status/1473499113211707397,@matthewstoller Never,jack,88,51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1321
2021-12-22 00:32:55+00:00,1473451450034540550,https://twitter.com/jack/status/1473451450034540550,@JeremyRubin Haaaa,jack,36,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",601
2021-12-22 00:11:23+00:00,1473446029840297992,https://twitter.com/jack/status/1473446029840297992,https://t.co/m9kb5mtXCS,jack,128,172,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1212
2021-12-21 23:54:43+00:00,1473441836131835912,https://twitter.com/jack/status/1473441836131835912,@D_Twitt3r @TheStalwart I follow Mike,jack,16,4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",245
2021-12-21 23:52:40+00:00,1473441319557251074,https://twitter.com/jack/status/1473441319557251074,@beaniemaxi *gn capital,jack,344,189,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4623
2021-12-21 23:00:04+00:00,1473428081113190400,https://twitter.com/jack/status/1473428081113190400,@micsolana I’m concerned to see “the industry” be distracted under false pretenses when we could all be working on things that have a chance at fixing the real issues.,jack,134,184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2120
2021-12-21 20:31:25+00:00,1473390675538452494,https://twitter.com/jack/status/1473390675538452494,@JeremyRubin Correct,jack,7,5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",228
2021-12-21 20:26:29+00:00,1473389430002049039,https://twitter.com/jack/status/1473389430002049039,@DavidSacks @mysteriouskat Not clear you have a real point,jack,65,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",895
2021-12-21 19:51:43+00:00,1473380683896737813,https://twitter.com/jack/status/1473380683896737813,💯,jack,1321,2644,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",20893
2021-12-21 19:23:40+00:00,1473373623947771910,https://twitter.com/jack/status/1473373623947771910,@DavidSacks @mysteriouskat Your interpretation is wrong,jack,55,17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",985
2021-12-21 19:19:02+00:00,1473372456232656901,https://twitter.com/jack/status/1473372456232656901,@bradmillscan @laurenceaderemi 💯,jack,36,40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1059
2021-12-21 18:47:18+00:00,1473364470315507720,https://twitter.com/jack/status/1473364470315507720,@gfodor @balajis @bluesky it will ship.,jack,15,20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",412
2021-12-21 18:34:23+00:00,1473361222825299974,https://twitter.com/jack/status/1473361222825299974,"@balajis All false. Twitter started as a corporation. It's had corporate incentives from day 1. It's trying to offset those, and it will, through @bluesky.

""web3"" has the same corporate incentives, but hides it under ""decentralization."" It's literally a different cap table structure.",jack,160,251,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3251
2021-12-21 15:59:00+00:00,1473322116804079616,https://twitter.com/jack/status/1473322116804079616,21/12/21,jack,2183,4648,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",36885
2021-12-21 14:07:29+00:00,1473294054834286595,https://twitter.com/jack/status/1473294054834286595,@ErikVoorhees https://t.co/OkrVXRzQwe,jack,118,124,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2718
2021-12-21 06:04:26+00:00,1473172490792882178,https://twitter.com/jack/status/1473172490792882178,@iBobbyShell Done: @btrustteam,jack,25,15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",447
2021-12-21 05:59:44+00:00,1473171307084795906,https://twitter.com/jack/status/1473171307084795906,@beeple WEB16,jack,87,23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",798
2021-12-21 05:57:24+00:00,1473170719097987073,https://twitter.com/jack/status/1473170719097987073,@Chad_Hurley Charlotte’s only,jack,12,26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",286
2021-12-21 05:37:41+00:00,1473165759224463360,https://twitter.com/jack/status/1473165759224463360,@elonmusk It’s somewhere between a and z,jack,935,657,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",17322
2021-12-21 05:21:46+00:00,1473161753106210823,https://twitter.com/jack/status/1473161753106210823,"@cdixon I believe in you and your ability to understand systems. It’s critical we focus our energy on truly secure and resilient technologies owned by the mass of people, not individuals or institutions. Only that foundation will provide for the applications you allude to.",jack,619,914,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7933
2021-12-21 05:16:22+00:00,1473160393686138881,https://twitter.com/jack/status/1473160393686138881,@samkazemian @JacobPPhillips Words,jack,22,8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",439
2021-12-21 05:16:03+00:00,1473160312182423555,https://twitter.com/jack/status/1473160312182423555,@JacobPPhillips I have nothing to do with “web3”. WSJ and others need names and photos to generate clicks.,jack,86,226,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4520
2021-12-21 05:07:17+00:00,1473158106960080896,https://twitter.com/jack/status/1473158106960080896,@DavidChoiMusic @cdixon ? I was never a fund,jack,16,6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",407
2021-12-21 05:02:20+00:00,1473156861155237891,https://twitter.com/jack/status/1473156861155237891,"@mdudas It doesn’t have to be sound money.

We have that covered now.",jack,145,130,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2175
2021-12-21 05:01:03+00:00,1473156537724116992,https://twitter.com/jack/status/1473156537724116992,@antoniogm I’m giving it all back.,jack,156,136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3158
2021-12-21 04:55:50+00:00,1473155226194616325,https://twitter.com/jack/status/1473155226194616325,@cdixon You’re a fund determined to be a media empire that can’t be ignored…not Gandhi.,jack,191,252,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5001
2021-12-21 04:36:23+00:00,1473150332045770753,https://twitter.com/jack/status/1473150332045770753,"@santisiri No it’s not, and no it’s not. Twitter is advancing a protocol not owned by itself or VCs, @bluesky",jack,32,29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",582
2021-12-21 04:29:11+00:00,1473148520261685248,https://twitter.com/jack/status/1473148520261685248,@aeyakovenko @mdudas Keep telling yourself that’s what this is,jack,56,31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",896
2021-12-21 04:27:44+00:00,1473148154858156035,https://twitter.com/jack/status/1473148154858156035,@NeerajKA It’s close to sunrise UTC,jack,23,10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",667
2021-12-21 04:22:21+00:00,1473146801691762694,https://twitter.com/jack/status/1473146801691762694,"@panekkkk @waltercronjob I have learned some things, yes.",jack,31,25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1059
2021-12-21 04:21:36+00:00,1473146609936568324,https://twitter.com/jack/status/1473146609936568324,@georgezgeorgez @waltercronjob Take their massive profits and fund true FOSS that they’ve benefited so much from.,jack,49,106,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1289
2021-12-21 04:15:59+00:00,1473145199639547904,https://twitter.com/jack/status/1473145199639547904,@Big_Girl_Bets Santa is real and inflation will go away after he visits us,jack,100,184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1905
2021-12-21 04:13:24+00:00,1473144546917859330,https://twitter.com/jack/status/1473144546917859330,"@JackLipstone @Square You’re better than this, Jack.",jack,42,12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",680
